player_name,Pitches,Average Pitch Speed,Average Effective Pitch Speed,Average Spin Rate,Average Horizontal Break,Average Vertical Break,Corner %,SO,BAA,SLGA,BABIPA,wOBAA,mlb_id,salary,yearID
Jim Johnson,914,90.04070021881839,88.90582417582418,2198.713968957871,-0.8184901531728666,0.6432166301969365,0.0010940919037199124,58,0.24170616113744076,0.35071090047393366,0.22966507177033493,0.3045493562231759,462382,2500000,2016
Joakim Soria,1026,88.71559454191033,88.67424849699398,2130.065284974093,-0.24814814814814815,0.9492202729044834,9.746588693957114e-4,57,0.29464285714285715,0.5089285714285714,0.25925925925925924,0.3848015873015873,465657,7000000,2016
Joe Kelly,739,93.11664411366712,92.24586466165414,2280.8532258064515,-0.5771312584573748,0.8190798376184032,0.0013531799729364006,48,0.27848101265822783,0.45569620253164556,0.2484076433121019,0.3695212765957447,523260,2600000,2016
Joe Smith,769,85.5033810143043,85.1949535192563,2047.148359486448,-0.7092327698309493,0.2222366710013004,0.0013003901170351106,39,0.24043715846994534,0.34972677595628415,0.21348314606741572,0.31643564356435644,501925,5250000,2016
John Axford,1045,93.72191387559809,93.6667964946446,2218.0712166172107,-0.2732057416267943,1.1531100478468899,9.569377990430622e-4,52,0.2775330396475771,0.40969162995594716,0.2556053811659193,0.3437007874015747,446099,4500000,2016
John Danks,387,84.19224806201551,82.89921671018277,2176.711911357341,0.7472868217054264,1.4297157622739018,0.002583979328165375,16,0.3218390804597701,0.5747126436781609,0.27380952380952384,0.4119,433579,15750000,2016
Johnny Cueto,3026,88.37313037723362,87.32082494969819,2145.231350979718,-0.741958967571145,0.9755129053606882,3.3046926635822867e-4,186,0.23159303882195448,0.3333333333333333,0.21951219512195122,0.2800125156445557,456501,17500000,2016
Jon Lester,2754,89.267235742826,89.00566108007449,2288.7885127424875,0.35510352342898654,1.1117326552851434,3.6310820624546115e-4,169,0.21428571428571427,0.34782608695652173,0.18789808917197454,0.28094420600858366,452657,25000000,2016
Jonathon Niese,1867,87.0821638993037,86.88524229074889,2040.8224351747463,0.59046598821639,0.7397964649169791,5.356186395286556e-4,79,0.29653679653679654,0.512987012987013,0.26077097505668934,0.38043650793650796,477003,9000000,2016
Jordan Lyles,779,90.15365853658537,90.56876606683805,2069.4332460732985,-0.4288831835686778,0.7329910141206676,0.0012836970474967907,27,0.3112244897959184,0.44387755102040816,0.29381443298969073,0.3805357142857143,543475,2975000,2016
Jordan Zimmermann,1707,89.2298769771529,88.48283362727807,2363.822738386308,-0.3690099589923843,1.0392501464557704,5.858230814294083e-4,65,0.28433734939759037,0.4795180722891566,0.2561576354679803,0.3511830357142857,519455,18000000,2016
Jose Quintana,2877,88.58713938129996,88.24873949579832,2003.94039497307,0.41362530413625304,0.9858185610010427,3.475842891901286e-4,159,0.24962852897473997,0.4026745913818722,0.225114854517611,0.3131578947368421,500779,5400000,2016
Josh Fields,464,89.48189655172413,89.34451754385965,2161.221729490022,-0.09482758620689655,0.9717672413793104,0.0021551724137931034,33,0.27102803738317754,0.4766355140186916,0.24761904761904763,0.3523076923076923,451661,900000,2016
Josh Tomlin,2265,85.07629139072847,84.10618231046931,2471.6956920256644,-0.1069757174392936,0.8861810154525387,4.415011037527594e-4,101,0.2603648424543947,0.46102819237147596,0.22279792746113988,0.3228685897435898,458708,2250000,2016
Juan Nicasio,1984,91.76219758064516,90.9375,2076.4997163925127,-0.5246975806451613,1.2537802419354838,5.040322580645161e-4,121,0.2628992628992629,0.457002457002457,0.23057644110275688,0.35256521739130436,504379,3000000,2016
Julio Teheran,2774,86.41935832732516,86.22777981651376,2206.768566493955,-0.5468997837058399,0.8695746214852199,3.604902667627974e-4,157,0.21374045801526717,0.35877862595419846,0.18867924528301888,0.2846077032810271,527054,3466666,2016
Junichi Tazawa,721,88.2246879334258,86.22887029288702,2155.849083215797,-0.4015256588072122,0.6768377253814147,0.0013869625520110957,50,0.22560975609756098,0.39634146341463417,0.189873417721519,0.29977401129943504,547749,3375000,2016
Justin Grimm,781,88.82445582586428,89.12624495289367,2197.7011019283746,0.09987195902688861,0.5021766965428938,0.0012804097311139564,51,0.25,0.3869047619047619,0.23170731707317074,0.32789473684210524,518748,1275000,2016
Justin Verlander,3331,89.92500750525367,89.11816541353383,2533.7043158861343,-0.699699789852897,1.0798558991293905,3.002101471029721e-4,232,0.21115537848605578,0.36786188579017265,0.18144611186903137,0.28722832722832725,434378,28000000,2016
Justin Wilson,837,93.32918660287082,92.00467065868264,2399.4918032786886,0.41375598086124404,1.386244019138756,0.0011947431302270011,56,0.25888324873096447,0.3401015228426396,0.24742268041237114,0.288125,458677,1525000,2016
Kelvin Herrera,967,93.07507755946226,92.19906444906445,2241.23311546841,-0.5646328852119958,1.032678386763185,0.001034126163391934,77,0.2145922746781116,0.33476394849785407,0.1965065502183406,0.27309236947791166,516969,2550000,2016
Kenley Jansen,902,93.39445676274944,94.71208425720621,2556.9054209919263,0.10354767184035477,1.4441241685144124,0.0011086474501108647,90,0.14285714285714285,0.23333333333333334,0.12980769230769232,0.19190045248868776,445276,10650000,2016
Kenta Maeda,2542,84.06683713611329,83.57363636363637,2299.302655677656,-0.3026750590086546,0.7799370574350905,3.933910306845004e-4,156,0.2286212914485166,0.3472949389179756,0.20677361853832443,0.2902254428341385,628317,3125000,2016
Kevin Jepsen,764,90.48808900523561,90.09824797843666,2371.626865671642,-0.26335078534031414,0.9170157068062827,0.0013089005235602095,29,0.313953488372093,0.563953488372093,0.2634730538922156,0.3943523316062175,448178,5312000,2016
Koji Uehara,769,83.25084525357607,81.61803921568628,2099.4317585301837,-1.0192457737321197,1.293888166449935,0.0013003901170351106,63,0.20118343195266272,0.40236686390532544,0.16149068322981366,0.29519337016574587,493157,9000000,2016
Kris Medlen,475,87.72042105263158,86.78980044345899,2380.908878504673,-0.5978947368421053,0.8907368421052632,0.002105263157894737,18,0.30927835051546393,0.4639175257731959,0.28865979381443296,0.3894117647058824,450665,5500000,2016
Kyle Gibson,2013,87.66885245901639,87.34975074775673,2050.9376404494383,-0.6370094386487829,0.9114754098360656,4.967709885742673e-4,89,0.29350104821802936,0.45073375262054505,0.2672413793103448,0.35820952380952387,502043,587500,2016
Louis Coleman,909,85.17623762376238,85.41825221238938,2290.5589836660615,-0.26182618261826185,0.5116611661166116,0.0011001100110011,46,0.2554347826086957,0.42391304347826086,0.23204419889502761,0.34744075829383886,488786,725000,2016
Luke Gregerson,833,85.87731092436975,84.46103575832306,2414.4415584415583,-0.06626650660264105,0.37142857142857144,0.0012004801920768306,64,0.1782178217821782,0.3217821782178218,0.16,0.25725225225225223,502381,6750000,2016
Luke Hochevar,597,89.16331658291458,88.74070351758795,2416.7428057553957,-0.17604690117252933,0.6820770519262982,0.0016750418760469012,41,0.22142857142857142,0.40714285714285714,0.18518518518518517,0.3225974025974026,460024,5500000,2016
Madison Bumgarner,3179,87.35566393958464,87.55356448476992,2291.202099737533,0.1777218376337319,1.0051290119572058,3.1456432840515884e-4,225,0.20772303595206393,0.3448735019973369,0.18169398907103826,0.27461633663366336,518516,9916667,2016
Marc Rzepczynski,708,88.92881355932204,87.54920863309353,2046.8056872037914,0.9888418079096045,0.511864406779661,0.0014124293785310734,38,0.2679738562091503,0.3464052287581699,0.26143790849673204,0.3258285714285714,519240,2950000,2016
Marco Estrada,2565,83.9814424951267,82.04329517579723,2362.5417180435675,-0.3716569200779727,1.6251461988304094,3.898635477582846e-4,157,0.18461538461538463,0.3247863247863248,0.15964912280701754,0.2659013867488444,462136,11500000,2016
Mark Lowe,747,89.59518072289157,88.248849797023,2313.034059945504,-0.9685408299866132,0.9899598393574297,0.0013386880856760374,37,0.2857142857142857,0.5654761904761905,0.22699386503067484,0.3890673575129534,450275,5500000,2016
Mark Melancon,892,89.0817264573991,88.74669926650367,2477.826612903226,0.21547085201793723,0.3100896860986547,0.0011210762331838565,58,0.20179372197309417,0.26905829596412556,0.1891891891891892,0.23189873417721515,453343,9650000,2016
Martin Perez,2699,89.9618377176732,89.22285287528005,2044.3932584269662,0.8511300481659874,1.0550203779177474,3.705075954057058e-4,87,0.27382753403933435,0.4069591527987897,0.25267993874425726,0.33443396226415095,527048,3150000,2016
Masahiro Tanaka,2650,87.12184905660378,86.07610038610039,1971.9439742039501,-0.6681509433962264,0.8267547169811321,3.773584905660377e-4,143,0.24041297935103245,0.3834808259587021,0.21633888048411498,0.2943671766342142,547888,22000000,2016
Matt Albers,794,90.4867758186398,90.3765525982256,2033.4639580602884,-1.1846347607052896,0.652015113350126,0.0012594458438287153,26,0.3155080213903743,0.5614973262032086,0.2737430167597765,0.41086124401913876,458006,2000000,2016
Matt Garza,1327,89.13391107761869,89.31586102719034,2017.5637296834902,-0.4616428033157498,0.9566691785983421,7.535795026375283e-4,54,0.2774390243902439,0.4329268292682927,0.2554517133956386,0.3420391061452514,490063,12209424,2016
Matt Harvey,1514,91.84577278731837,90.96098208360982,2206.5853146853146,-0.6901585204755615,1.1865257595772787,6.605019815059445e-4,76,0.30327868852459017,0.453551912568306,0.2845303867403315,0.3495443037974684,518774,4325000,2016
Matt Moore,2846,89.6989810260014,88.37797888386123,2241.9249042145593,0.7841531974701336,0.9849964862965566,3.5137034434293746e-4,155,0.2549019607843137,0.3951734539969834,0.22706065318818042,0.32252400548696847,519043,5100000,2016
Max Scherzer,3162,90.4788406715236,89.7663915483658,2360.9552447552446,-0.8506810262907823,0.8987012987012987,3.1625553447185326e-4,255,0.19972826086956522,0.37092391304347827,0.1652542372881356,0.2806818181818182,453286,22142857,2016
Michael Pineda,2674,90.73593866866118,90.62291822955738,2041.9991683991684,-0.3381077038145101,0.9263649962602842,3.7397157816005983e-4,186,0.2607260726072607,0.47194719471947194,0.22641509433962265,0.34904833836858007,501381,4300000,2016
Mike Dunn,573,91.68202443280977,91.7784588441331,2345.3564356435645,0.09563699825479931,1.293891797556719,0.0017452006980802793,29,0.29457364341085274,0.4418604651162791,0.2677165354330709,0.3617482517482517,445197,3450000,2016
Mike Leake,2338,88.79546621043627,86.72782915015412,2154.384151992586,-0.621043627031651,0.41090675791274595,4.27715996578272e-4,113,0.28938906752411575,0.44855305466237944,0.26229508196721313,0.33697108066971077,502190,12000000,2016
Mike Pelfrey,2054,89.72361246348588,90.26422645192777,1809.319138276553,-1.0633398247322299,0.7274099318403116,4.868549172346641e-4,56,0.33264033264033266,0.48440748440748443,0.3078556263269639,0.39275092936802974,460059,8000000,2016
Nate Jones,846,94.34768133174792,92.94957780458384,2401.234806629834,-0.7680142687277051,0.9397146254458978,0.001182033096926714,67,0.19248826291079812,0.29577464788732394,0.17142857142857143,0.2469298245614035,518858,900000,2016
Nathan Eovaldi,2052,92.56924951267057,91.47757100881489,2108.71444082519,-0.5758771929824561,0.9257797270955166,4.873294346978557e-4,97,0.25732217573221755,0.4686192468619247,0.21929824561403508,0.3417567567567568,543135,5600000,2016
Neftali Feliz,760,93.01197368421053,92.33143236074271,2372.5219435736676,-0.67,1.1559210526315788,0.0013157894736842105,51,0.20382165605095542,0.4012738853503185,0.16,0.29767441860465116,491703,3900000,2016
Oliver Perez,601,86.59533333333333,85.93985102420856,2141.0188284518827,0.18783333333333332,0.7286666666666667,0.0016638935108153079,43,0.23484848484848486,0.3560606060606061,0.21705426356589147,0.3254362416107382,424144,3000000,2016
Pat Neshek,622,84.06945337620579,83.11312292358804,2114.9267015706805,-0.5418006430868167,0.7144694533762058,0.001607717041800643,37,0.19594594594594594,0.3716216216216216,0.16666666666666666,0.253202614379085,450212,6500000,2016
Patrick Corbin,2435,88.51318275154004,88.94551440329218,2217.3859167809787,0.5544558521560575,0.9402053388090349,4.106776180698152e-4,124,0.28523489932885904,0.46140939597315433,0.25689655172413794,0.36279940119760473,571578,2525000,2016
Pedro Strop,729,89.10493827160494,88.02363896848138,2223.397631133672,-0.3794238683127572,0.6576131687242799,0.0013717421124828531,61,0.15853658536585366,0.2682926829268293,0.13580246913580246,0.25372972972972974,467008,4400000,2016
Phil Hughes,907,87.12811466372658,86.03355481727574,2182.019362186788,-0.30066152149944875,0.804851157662624,0.0011025358324145535,34,0.31275720164609055,0.5061728395061729,0.2777777777777778,0.36903100775193803,461833,9200000,2016
Raisel Iglesias,1132,89.57031802120142,88.58937558247904,2265.6795774647885,-0.6033568904593639,0.6759717314487632,8.833922261484099e-4,73,0.22180451127819548,0.3383458646616541,0.20229007633587787,0.29727272727272736,628452,3214285,2016
Randall Delgado,1215,88.55283950617284,88.73920265780731,2117.291390728477,-0.6502880658436214,1.1697942386831275,8.230452674897119e-4,57,0.27906976744186046,0.46511627906976744,0.25296442687747034,0.3629351535836178,517414,1275000,2016
Rich Hill,1738,82.62669735327964,81.76674445740957,2629.2612559241707,-0.10834292289988492,0.30592635212888375,5.753739930955121e-4,125,0.1935483870967742,0.26344086021505375,0.1837837837837838,0.2607951807228916,448179,6000000,2016
Rick Porcello,2890,86.69643598615917,85.97771587743732,2368.114613180516,-0.6246020761245675,0.8187889273356401,3.4602076124567473e-4,155,0.23395149786019973,0.3723252496433666,0.2108345534407028,0.2985369127516779,519144,20125000,2016
Robbie Ross Jr.,838,89.70214797136038,88.17870036101083,2185.48128342246,0.21730310262529834,0.8022673031026253,0.0011933174224343676,49,0.23204419889502761,0.292817679558011,0.2265193370165746,0.3124401913875598,543726,1250000,2016
Ross Detwiler,463,89.17041036717063,87.7755939524838,2067.0476190476193,0.9544276457883369,1.066306695464363,0.0021598272138228943,13,0.2803738317757009,0.4485981308411215,0.2641509433962264,0.3524793388429753,446321,1000000,2016
Ross Ohlendorf,996,90.53413654618474,88.93448626653102,2123.2591792656585,-0.6132530120481928,1.1689759036144578,0.001004016064257028,59,0.23636363636363636,0.45454545454545453,0.19230769230769232,0.3612698412698413,456027,800000,2016
Rubby De La Rosa,857,91.50746791131856,91.77226792009401,2224.210875331565,-0.5781796966161027,0.973512252042007,0.0011668611435239206,54,0.2193877551020408,0.39285714285714285,0.18518518518518517,0.32031818181818184,523989,2350000,2016
Ryan Webb,292,86.91883561643836,85.42910958904109,1968.463768115942,-0.8205479452054795,0.3308219178082192,0.003424657534246575,11,0.3698630136986301,0.4794520547945205,0.352112676056338,0.38119999999999993,444436,1000000,2016
Sean Doolittle,601,93.75740432612312,92.9236301369863,2208.2039355992843,0.5271214642262895,1.7226289517470883,0.0016638935108153079,45,0.23448275862068965,0.43448275862068964,0.2014388489208633,0.30337748344370863,448281,1580000,2016
Sergio Romo,379,79.89182058047493,79.82613636363637,2518.0996677740864,0.17493403693931397,0.5881266490765171,0.002638522427440633,21,0.24719101123595505,0.4606741573033708,0.20238095238095238,0.32161290322580643,489265,9000000,2016
Seth Maness,463,86.51274298056155,84.78995633187773,1817.533185840708,-1.2131749460043197,0.47235421166306696,0.0021598272138228943,15,0.26548672566371684,0.4247787610619469,0.25,0.31516666666666665,595307,1400000,2016
Seunghwan Oh,1153,90.3460537727667,88.98498659517426,2235.6363636363635,-0.6082393755420642,1.168256721595837,8.673026886383347e-4,87,0.1976284584980237,0.2885375494071146,0.1814516129032258,0.24561338289962822,493200,2500000,2016
Shawn Kelley,792,88.88662420382165,89.24224021592443,2238.5683836589697,-0.18369426751592358,1.1295541401273885,0.0012626262626262627,73,0.19021739130434784,0.3967391304347826,0.1564245810055866,0.2655154639175258,518875,4000000,2016
Shawn Tolleson,659,89.88103186646434,90.44923780487805,2066.5780998389696,-0.17738998482549317,1.163277693474962,0.0015174506828528073,28,0.3375796178343949,0.5286624203821656,0.3,0.38945783132530126,474521,3275000,2016
Shelby Miller,1715,90.51230320699709,91.42953995157384,2241.7849056603773,-0.5085131195335277,1.1095043731778427,5.830903790087463e-4,69,0.3118811881188119,0.4975247524752475,0.28498727735368956,0.3809641255605381,571946,4350000,2016
Stephen Strasburg,2211,92.09036635006784,92.8386219401632,2200.352474323063,-0.609452736318408,1.0240162822252374,4.522840343735866e-4,173,0.20235756385068762,0.3241650294695481,0.18108651911468812,0.26385454545454545,544931,10400000,2016
Steve Cishek,1018,85.49194499017682,86.60198412698412,2375.348484848485,-0.2943025540275049,0.19332023575638507,9.823182711198428e-4,70,0.19724770642201836,0.3486238532110092,0.16666666666666666,0.28929166666666667,518553,4000000,2016
Tanner Scheppers,126,92.17222222222222,91.71031746031746,2378.5,-0.830952380952381,0.957936507936508,0.007936507936507936,5,0.1875,0.3125,0.1875,0.2423529411764706,489294,900000,2016
Tom Koehler,2684,87.54966467958272,85.96252882398156,2166.8579299488392,-0.3054769001490313,0.7415424739195231,3.7257824143070045e-4,125,0.26424870466321243,0.42487046632124353,0.2375886524822695,0.3472230652503794,543408,3500000,2016
Tom Wilhelmsen,684,89.01652046783626,88.00367107195301,2253.3504273504273,-0.21447368421052632,0.6090643274853801,0.0014619883040935672,21,0.3227848101265823,0.5822784810126582,0.28,0.42893854748603355,452666,3100000,2016
Tommy Hunter,436,92.73532110091743,92.83471264367816,2468.9841688654355,-0.4360091743119266,1.1077981651376148,0.0022935779816513763,21,0.2689075630252101,0.3445378151260504,0.2627118644067797,0.3065354330708661,488984,2000000,2016
Tommy Layne,608,86.62727272727273,84.0743288590604,2176.2817391304347,0.608099173553719,0.6613223140495867,0.001644736842105263,33,0.2463768115942029,0.35507246376811596,0.22962962962962963,0.32532051282051283,518927,563750,2016
Tommy Milone,1157,84.22912705272256,83.43016421780467,2087.872903795234,0.6541054451166811,1.3064822817631807,8.64304235090752e-4,48,0.2958801498127341,0.49063670411985016,0.25680933852140075,0.3615277777777778,543548,4500000,2016
Tony Barnette,842,88.61520190023754,89.21583333333334,2324.576059850374,0.04762470308788598,0.8839667458432304,0.0011876484560570072,44,0.23786407766990292,0.3155339805825243,0.22439024390243903,0.2865777777777778,501817,1500000,2016
Tony Sipp,663,85.14389140271493,83.9834094368341,1779.1180327868854,0.6867269984917044,0.9119155354449472,0.0015082956259426848,33,0.28104575163398693,0.5294117647058824,0.2413793103448276,0.3844378698224852,448609,6000000,2016
Tony Watson,895,91.22424581005586,90.22246543778802,2339.497076023392,1.3538547486033519,0.8596648044692737,0.0011173184357541898,52,0.2097560975609756,0.3853658536585366,0.175,0.29353982300884957,453265,3450000,2016
Travis Wood,860,88.56825581395348,87.01660692951016,2136.324085750315,0.1405813953488372,1.4737209302325582,0.0011627906976744186,42,0.16842105263157894,0.33157894736842103,0.14130434782608695,0.26271428571428573,475243,6170000,2016
Trevor Bauer,2551,89.20603684829479,89.14159578776832,2251.230454359394,-0.5181497451979616,0.7832614660917288,3.920031360250882e-4,138,0.252991452991453,0.39145299145299145,0.22956521739130434,0.32817905918057666,545333,1697500,2016
Trevor Cahill,929,88.13982777179763,87.7661797752809,2167.2907239819006,-0.9532831001076426,0.33196986006458556,0.001076426264800861,54,0.20618556701030927,0.33505154639175255,0.17647058823529413,0.31216814159292033,502239,4250000,2016
Trevor Rosenthal,877,95.42041049030787,94.44733178654292,2292.8872549019607,-0.7735461801596352,1.4244013683010261,0.0011402508551881414,58,0.2916666666666667,0.38095238095238093,0.2787878787878788,0.37024875621890546,572096,5600000,2016
Tyler Chatwood,2345,90.5244880546075,90.37252271743834,2401.7298063297117,-0.33860921501706487,0.9303327645051195,4.2643923240938164e-4,105,0.2513863216266174,0.39371534195933455,0.23062381852551986,0.330718954248366,543022,1000000,2016
Tyler Clippard,947,85.30728616684266,84.74994720168955,2139.072176949942,-0.595142555438226,1.3769799366420274,0.0010559662090813093,67,0.22966507177033493,0.42105263157894735,0.19095477386934673,0.3271794871794872,461325,6100000,2016
Ubaldo Jimenez,2315,86.80777537796976,86.2796158882584,2036.0845747236906,-0.604060475161987,1.103196544276458,4.3196544276457883e-4,117,0.2704280155642023,0.4182879377431907,0.249500998003992,0.34744425385934824,434622,12673102,2016
Vance Worley,1115,87.61013452914798,85.83726235741445,2226.8221574344025,-0.4567713004484305,1.1097757847533631,8.968609865470852e-4,48,0.24354243542435425,0.3800738007380074,0.21804511278195488,0.32136363636363635,474699,2600000,2016
Wade Davis,719,92.44631432545202,91.90085592011413,2449.053935860058,-0.1870653685674548,0.9888734353268428,0.0013908205841446453,47,0.21153846153846154,0.24358974358974358,0.21153846153846154,0.26594285714285715,451584,8000000,2016
Wade Miley,2298,86.72606614447345,85.82127753303965,2156.1861676930366,0.4547432550043516,0.9906875543951262,4.351610095735422e-4,113,0.28284671532846717,0.45255474452554745,0.25375939849624063,0.3488255033557047,489119,16329674,2016
Wei-Yin Chen,1918,87.56590198123045,86.76932121859969,2036.2778384279477,0.5057351407716372,1.1599582898852971,5.213764337851929e-4,100,0.2757201646090535,0.4773662551440329,0.23931623931623933,0.34572533849129594,612672,12500000,2016
Will Smith,541,86.51959334565619,85.6525925925926,2265.2147001934236,-0.088909426987061,0.944362292051756,0.0018484288354898336,39,0.2033898305084746,0.3474576271186441,0.1826086956521739,0.2935338345864662,519293,1475000,2016
Wily Peralta,1741,91.4395749569213,90.89564193168434,1898.9246164109406,-0.7042504307869041,0.9871912693854107,5.743825387708214e-4,75,0.3179611650485437,0.5097087378640777,0.2875,0.38637168141592926,503449,2800000,2016
Yordano Ventura,2668,91.45991751031121,89.99432544156332,2125.8982791587,-0.8213348331458568,0.7715035620547431,3.748125937031484e-4,121,0.26582278481012656,0.4177215189873418,0.24149108589951376,0.34318373071528757,570649,1200000,2016
Yovani Gallardo,1726,87.06593279258401,86.40859329017069,2207.753138075314,-0.2324449594438007,1.1726535341830824,5.793742757821553e-4,70,0.27595628415300544,0.45901639344262296,0.2430167597765363,0.3573333333333333,451596,8728776,2016
Yu Darvish,1163,89.20292347377472,89.40732127476313,2450.2181978798585,-0.004557179707652624,0.8662080825451419,8.598452278589854e-4,104,0.20938628158844766,0.3574007220216607,0.18081180811808117,0.2783168316831683,506433,10000000,2016
Yusmeiro Petit,825,85.66432038834951,87.11208226221079,2182.8727015558698,-0.28143203883495144,1.3884708737864078,0.0012121212121212121,41,0.2561576354679803,0.4236453201970443,0.22448979591836735,0.31499999999999995,433589,2500000,2016
Zach Duke,866,85.53267898383372,84.29768250289688,2069.581632653061,0.2809468822170901,0.17782909930715934,0.0011547344110854503,55,0.22872340425531915,0.3191489361702128,0.2192513368983957,0.30037383177570093,435043,5000000,2016
Zach McAllister,760,92.15,93.25330687830687,2194.001443001443,-0.7638157894736842,1.1523684210526315,0.0013157894736842105,41,0.2606060606060606,0.41818181818181815,0.2375,0.3463978494623656,502083,1300000,2016
Zach Putnam,449,86.8977728285078,85.30805369127516,1849.908071748879,-1.175946547884187,0.8247216035634743,0.0022271714922048997,29,0.24752475247524752,0.32673267326732675,0.22772277227722773,0.2861061946902655,474029,975000,2016
Zack Britton,938,95.73731343283582,94.57568157033806,2113.553268765133,0.7578891257995736,0.6952025586353945,0.0010660980810234541,69,0.16279069767441862,0.20930232558139536,0.1588785046728972,0.19293859649122808,502154,6750000,2016
Zack Greinke,2175,87.90542528735632,87.5746859004188,2254.56512605042,-0.23714942528735633,0.8867126436781609,4.597701149425287e-4,112,0.2509433962264151,0.42830188679245285,0.22178988326848248,0.3138938053097345,425844,31799030,2016
